Word,Mean,Type,Gender,Vachana,Viphat,ID,Category,Read,Note
"ขนฺธาวาโร","ที่เป็นที่กั้นด้วยท่อนไม้, ค่าย",,,,,3856,,"ขัน-ทา-วา-โร",
"ขนฺโธ","คอ, ลำต้น, กอง, ท่อนไม้, ฝูง, หมู่",,,,,3857,,"ขัน-โท",
"ขมติ","ทน, อด, ขมาโทษ, ควร",,,,,3858,,"ขะ-มะ-ติ",
"ขมนํ","ความอดทน, อด",,,,,3859,,"ขะ-มะ-นัง",
"ขมโน","อดทน",,,,,3860,,"ขะ-มะ-โน",
"ขมา","ความอดกลั้น, ทนทาน, ควร",,,,,3861,,"ขะ-มา",
"ขโม","มีความอดกลั้น",,,,,3862,,"ขะ-โม",
"ขมฺภกโต","ทำเท้าสเอว, มีความคำอันทำแล้ว",,,,,3863,,"ขัม-ภะ-กะ-โต",
"ขยวยํ","ความสิ้นไปและความเสื่อมไป",,,,,3864,,"ขะ-ยะ-วะ-ยัง",
"ขโย","เรือน, ความสิ้นไป, โรคผอมแห้ง",,,,,3865,,"ขะ-โย",
"ขรณํ","การเท, ไหล",,,,,3866,,"ขะ-ระ-นัง",
"ขรติ","เท, ไหล",,,,,3867,,"ขะ-ระ-ติ",
"วฺยคฺฆ พฺยคฺฆ","เสือ, เสือโคร่ง","นามนาม","ปุงลิงค์","ไม่มี","ไม่มี",115,"ว่าง",,
"ขราทิยา","หญิงปากร้าย",,,,,3868,,"ขะ-รา-ทิ-ยา",
"ขโร","กล้า, แข็ง, ดุ, ร้าย, หยาบ",,,,,3869,,"ขะ-โร",
"ขลํ","ลาน",,,,,3870,,"ขะ-ลัง",
"ขลคฺคํ","ทานอันเลิศในกาลเป็นที่นำมาสู่ลาน",,,,,3871,,"ขะ-ลัก-คัง",
"ขลติ","ความพลั้งพลาด",,,,,3872,,"ขะ-ละ-ติ",
"ขลิโน","ขังเหียนม้า",,,,,3873,,"ขะ-ลิ-โน",
"ขลินํ","ขังเหียนม้า",,,,,3874,,"ขะ-ลิ-นัง",
"ขลุ","ได้ยินว่า, ก็",,,,,3875,,"ขะ-ลุ",
"ขลงฺโก","ม้ากระจอก",,,,,3876,,"ขะ-ลัง-โก",
"ขโล","ลานข้าว, ต่ำช้า, หยาบช้า",,,,,3877,,"ขะ-โล",
"ขโลปี","หม้อ, กระถาง",,,,,3878,,"ขะ-โล-ปี",
"ขลฺลาโฏ","คนหัวล้าน",,,,,3879,,"ขัน-ลา-โต",
"ขาตํ","กระพังน้ำ",,,,,3880,,"ขา-ตัง",
"ขาทติ","กัด, เคี้ยว, กัด",,,,,3881,,"ขา-ทะ-ติ",
"ขาทนํ","การกิน",,,,,3882,,"ขา-ทะ-นัง",
"ขาทนิโย, โภช","ของควรเคี้ยว",,,,,3883,,"ขา-ทะ-นิ-โย",
"ขาทิโต","เคี้ยวกินแล้ว, กลืน",,,,,3884,,"ขา-ทิ-โต",
"ขานุ","ตอ, ตอไม้",,,,,3885,,"ขา-นุ",
"ขานุโก","ขวาก, หลัก, ตอ",,,,,3886,,"ขา-นุ-โก",
"ขานุกํ","ขวาก, หลัก, ตอ",,,,,3887,,"ขา-นุ-กัง",
"ขายติ","เห็นปรากฏ",,,,,3888,,"ขา-ยะ-ติ",
"ขารโก","ตูม, น้ำค้าง",,,,,3889,,"ขา-ระ-โก",
"ขาริโก","รสอร่อย, เผื่อน",,,,,3890,,"ขา-ริ-โก",
"ขารี","มาตราตวง",,,,,3891,,"ขา-รี",
"ขาโร","ดินเค็ม, เถ้า, น้ำด่าง",,,,,3892,,"ขา-โร",
"ขิฑฺฑา","เล่น",,,,,3893,,"ขิน-ทา",
"ขิตฺโต","ซัด, พุ่ง, ยิง, โยน",,,,,3894,,"ขัด-โต",
"ขินฺโน","ลำบาก, เหน็ดเหนื่อย",,,,,3895,,"ขิน-โน",
"ขิปติ","จาม",,,,,3896,,"ขิป-ปะ-ติ",
"ขิปนํ","ขว้าง, ทิ้งไป, ซัดไป, ปา",,,,,3897,,"ขิป-ปะ-นัง",
"ขิปฺปํ","พลัน, เร็ว,ด่วน",,,,,3898,,"ขิป-ปัง",
"ขิปฺโป","พลัน, เร็ว",,,,,3899,,"ขิป-โป",
"ขิลชาโต","เป็นผู้กระด้างเกิดแล้ว, เป็นผู้ดื้อ",,,,,3900,,"ขิน-ชา-โต",
"ขิลีภูโต","ดื้อ",,,,,3901,,"ขิ-ลี-ภู-โต",
"ขีณาสโว","ผู้มีอาสวะสิ้นไปแล้ว, พระอรหันต์",,,,,3902,,"ขี-นา-สะ-โว",
"ขีโณ","สิ้นแล้ว-สิ้นไปแล้ว",,,,,3903,,"ขี-โนณ",
"ขียติ, ขิยติ, ขัยฺยติ","สิ้น, ซุบซิบ, ติเตียน",,,,,3904,,"ขิ-ยะ-ติ",
"ขียนํ","ความติเตียน",,,,,3905,,"ขี-ยะ-นัง",
"ขียนฺโก","ผู้ติเตียน",,,,,3906,,"ขี-ยัน-โก",
"ขีรํ","น้ำนม, นมสด",,,,,3907,,"ขี-รัง",
"ขีรณฺณโว","ห้วงนำมีสีดั่งนำนม",,,,,3908,,"ขี-รัน-นะ-โว",
"ขีริกา","ไม้กระโดน, ไม้อินทนิล, ไม้เกด",,,,,3909,,"ขี-ริ-กา",
"ขีโล","ตะปู, หลัก, หลักตอ",,,,,3910,,"ขี-โล",
"ทีปิ อชินิ","เสือเหลือง","นามนาม","ปุงลิงค์","ไม่มี","ไม่มี",116,"ว่าง",,
"ขุงฺสนํ","คำด่า, ติเตียน",,,,,3911,,"ขุง-สะ-นัง",
"ขุํสิโต","อันเขาด่าแล้ว, ติเตียนแล้ว",,,,,3912,,"ขุง-สิ-โต",
"ขชฺชา","คนค่อม",,,,,3913,,"ขุด-ชา",
"ขุทา","อยากจะกิน, หิวข้าว, หิว",,,,,3914,,"ขุ-ทา",
"ขุทิโต","หิวแล้ว, อยากข้าว, หิว",,,,,3915,,"ขิ-ทิ-โต",
"ขุทฺทํ","น้ำผึ้ง",,,,,3916,,"ขุด-ทัง",
"ขุทฺทโก","เล็ก, น้อย",,,,,3917,,"ขุด-ทะ-โก",
"ขุทฺทมณฺฏิกา","พรวน, ดุม",,,,,3918,,"ขุด-ทะ-มัน-ติ-กา",
"ขุทฺทสงฺโข","หอยเล็ก",,,,,3919,,"ขุด-ทะ-สัง-โข",
"ขุทฺทา","แมลงวัน, แม่ผึ้ง",,,,,3920,,"ขุด-ทา",
"ขุทฺโท","น้อย, คนตระหนี่, เข็นใจ, ต่ำ, เลว",,,,,3921,,"ขุด-โท",
"ขุปุปิปกสา","ความหิวกระหาย",,,,,3922,,"ขุ-ปุ-ปิ-ปะ-กะ-สา",
"ขุรโก","หมากหอมควาย, หมากเม่าควาย",,,,,3923,,"ขุ-ระ-โก",
"ขุรปฺโป","ลูกธนู",,,,,3924,,"ขุ-รัป-โป",
"ขูโร","มีดโกน",,,,,3925,,"ขู-โร",
"ขุโร","กีบม้า, กีบ",,,,,3926,,"ขุ-โร",
"ขุรํ","กีบม้า, กีบ",,,,,3927,,"ขุ-รัง",
"เขฏกํ","โล่, ดั้ง, เขน, แพน",,,,,3928,,"เข-ตะ-กัง",
"เขตฺตํ","เขตแดน, เป็นที่ชัดลง, นา, ไร่นา, เมีย",,,,,3929,,"เขด-ตัง",
"เขตฺตาชีโว","ผู้มีนาเป็นที่อยู่, ชาวนา",,,,,3930,,"เขด-ตา-ชี-โว",
"เขโท","ความลำบาก",,,,,3931,,"เข-โท",
"เขปโก","แผลง, ผู้แผลงสร",,,,,3932,,"เข-ปะ-โก",
"เขเปติ","ให้สิ้นไป",,,,,3933,,"เข-เป-ติ",
"เขโป","ความติเตียน, สิ้นไป, นิพพาน",,,,,3934,,"เข-โป",
"เขมี","มีความเกษม",,,,,3935,,"เข-มี",
"เขโม","เกษม, สิ้นร้าย, สบาย, ดี",,,,,3936,,"เข-โม",
"เขโฬ","น้ำลาย",,,,,3937,,"เข-โร",
"โข","แท้จริง, แล",,,,,3938,,"โข",
"โขณฺโฑ","คนกระจอก, คนขาเขยก",,,,,3939,,"โขน-โท",
"โขเภติ","ให้ลั่น, ให้ระบือ, ให้กำเริบ",,,,,3940,,"โข-เพ-ติ",
"โขมํ","ผ้าทำด้วยเปลือกไม้",,,,,3941,,"โข-มัง",
"โขโม","เกิดแต่เปลือกไม้",,,,,3942,,"โข-โม",
"ขฺยาโต","ปรากฏ, รู้, ชำนาญ",,,,,3943,,"ขะ-ยา-โต",
"คคนํ","ฟ้า, กลางหาว",,,,,3944,,"คะ-คะ-นัง",
"คคฺครี","สูบ, -ภาชนะสำหรับคนนมให้เป็นเนย",,,,,3945,,"คัก-คะ-รี",
"คงฺคา","ชื่อแม่น้ำ, ลำน้ำในอากาศ",,,,,3946,,"คง-คา",
"คงฺเคยฺโย","ชื่อตระกูลช้าง",,,,,3947,,"คง-เคย-โย",
"คจฺฉติ","ไป",,,,,3948,,"คัด-ฉะ-ติ",
"คจฺโฉ","กอไฝ่",,,,,3949,,"คัด-โฉ",
"คชตา","ฝูงช้าง",,,,,3950,,"คะ-ชะ-ตา",
"คโช","ช้าง, ช้างพลาย",,,,,3951,,"คะ-โช",
"คชฺชติ","คำราม, ดุ, ครวญคราง, ฟ้าร้อง",,,,,3952,,"คัด-ชะ-ติ",
"พพฺพุ","เสือปลา, แมว","นามนาม","ปุงลิงค์","ไม่มี","ไม่มี",117,"ว่าง",,
"คชฺชนํ","คำราม",,,,,3953,,"คัด-ชะ-นัง",
"คชฺชิโต","ช้างซับมัน",,,,,3954,,"คัด-ชิ-โต",
"คชฺชิตํ","ฟ้าร้อง",,,,,3955,,"คัด-ชิ-ตัง",
"คณโก","โหร",,,,,3956,,"คะ-นะ-โก",
"คณนปโ ก","ทางอันจะนับ , คาดคะเน",,,,,3957,,"คะ-นะ-ปะ-โก",
"คณนา","นับ, ความเป็น, คาดคะเน",,,,,3958,,"คะ-นะ-นา",
"คณนํ","นับ, ความนับ, คาดคะเน",,,,,3959,,"คะ-นะ-นัง",
"คณโภชนํ","ความบริโภคหมู่",,,,,3960,,"คะ-นะ-โพ-ชะ-นัง",
"คณิกา","หญิงประกอบในหมู่, หญิงแพศยา",,,,,3961,,"คะ-นิ-กา",
"คณี","ระหมาด, กวาง",,,,,3962,,"คะ-นี",
"เคเณติ","นับ",,,,,3963,,"เค-เน-ติ",
"คโณ","หมู่, พวก, ฝูง, ประชุม",,,,,3964,,"คะ-โน",
"คณฺฐิ","ขอด, ข้อ, ปล้อง",,,,,3965,,"คัน-ทิ",
"คณฺฐิปาโส","บ่าง, แร้ว, จั่น",,,,,3966,,"คัน-ทิ-ปา-โส",
"คณฺฑโก","แรด",,,,,3967,,"คัน-ทะ-โก",
"คณฺฑุปฺปาโท","ไส้เดือน",,,,,3968,,"คัน-ทุบ-ปา-โท",
"คณฺฑุโล","คนค่อม",,,,,3969,,"คัน-ทุ-โล",
"คณฺโฑ","แก้ม, ปม",,,,,3970,,"คัน-โท",
"คณฺหนํ","รับรอง, การถือเอา",,,,,3971,,"คัน-หะ-นัง",
"คณฺหาติ","ยึกถือ, ถือเอา, จับ, เรียน",,,,,3972,,"คัน-หา-ติ",
"คตทฺธี","ผู้มีทางไกลอันถึงแล้ว",,,,,3973,,"คะ-ตัด-ที",
"คติ","เป็นที่ไป, การไป, ทางเครื่องดำเนิน",,,,,3974,,"คะ-ติ",
"คติมา","มีคติ, มีปัญญาเป็นเครื่องดำเนินไป",,,,,3975,,"คะ-ติ-มา",
"คโต","ไปแล้ว, ถึงแล้ว",,,,,3976,,"คะ-โต",
"คตฺตํ","ตัว, กาย",,,,,3977,,"คัด-ตัง",
"คทา","ตะบอง",,,,,3978,,"คะ-ทา",
"คทิโต","กล่าวแล้ว",,,,,3979,,"คะ-ทิ-โต",
"คโท","โรค",,,,,3980,,"คะ-โท",
"คทฺทภณฺโฑ","มะสัง",,,,,3981,,"คัด-ทะ-พัน-โท",
"คทฺโธ","แร้ง",,,,,3982,,"คัด-โท",
"คทฺรภี","นางฟ้า",,,,,3983,,"คัด-ระ-พี",
"คทูรโภ","ลาผู้, ลา",,,,,3984,,"คะ-ทู-ระ-โพ",
"คธิโต","กำหนัดแล้ว",,,,,3985,,"คะ-ทิ-โต",
"คนฺตพฺโพ","พึงไป",,,,,3986,,"คัน-ตับ-โพ",
"คนฺถติ","ร้อยกรอง",,,,,3987,,"คัน-ทะ-ติ",
"คนฺเถติ","ร้อยกรอง",,,,,3988,,"คัน-เถ-ติ",
"คนฺโถ","คัมภีร์, ร้อยกรอง, กิเลสเป็นเครื่องร้อยกรอง",,,,,3989,,"คัน-โถ",
"คนฺธกุฏี","กุติอันอบแล้วด้วยเครื่องหอม",,,,,3990,,"คัน-ทะ-กุ-ตี",
"คนฺธคโช","ตระกูลของช้าง",,,,,3991,,"คัน-ทะ-คะ-โช",
"คนฺธเตลํ","น้ำมันกลิ่น",,,,,3992,,"คัน-ทะ-เต-ลัง",
"คนฺธพฺโพ","เทวดาพวกขับรำ",,,,,3993,,"คัน-ทับ-โพ",
"คนฺธมาลา","ของหอมและดอกไม้",,,,,3994,,"คัน-ทะ-มา-ลา",
"คนฺธวาโห","ลม",,,,,3995,,"คัน-ทะ-วา-โห",
"มชฺชารี","แมว","นามนาม","ปุงลิงค์","ไม่มี","ไม่มี",118,"ว่าง",,
